tTrackImages,tArtistsexternalurls,tArtistsFollowers,tArtistsid,tArtistsname,tArtistspopularity,tArtiststype,tArtistsuri,tGenre,tArtistsTime,topArtistName,tArtistimage1_height,tArtistimage1_url,tArtistimage1_width,tArtistimage2_height,tArtistimage2_url,tArtistimage2_width,tArtistimage3_height,tArtistimage3_url,tArtistimage3_width,file_name
[],https://open.spotify.com/artist/0C8ZW7ezQVs4URX5aX7Kqx,48190679,0C8ZW7ezQVs4URX5aX7Kqx,Selena Gomez,82,artist,spotify:artist:0C8ZW7ezQVs4URX5aX7Kqx,"pop, post-teen pop",Long_term,Taylor Swift,640,https://i.scdn.co/image/ab6761610000e5ebc3c753851496854e29abff7a,640,320,https://i.scdn.co/image/ab67616100005174c3c753851496854e29abff7a,320,160,https://i.scdn.co/image/ab6761610000f178c3c753851496854e29abff7a,160,userProfileDataLongArtists
[],https://open.spotify.com/artist/1McMsnEElThX1knmY4oliG,33784377,1McMsnEElThX1knmY4oliG,Olivia Rodrigo,88,artist,spotify:artist:1McMsnEElThX1knmY4oliG,pop,Long_term,Taylor Swift,640,https://i.scdn.co/image/ab6761610000e5ebe03a98785f3658f0b6461ec4,640,320,https://i.scdn.co/image/ab67616100005174e03a98785f3658f0b6461ec4,320,160,https://i.scdn.co/image/ab6761610000f178e03a98785f3658f0b6461ec4,160,userProfileDataLongArtists
[],https://open.spotify.com/artist/6jJ0s89eD6GaHleKKya26X,31921822,6jJ0s89eD6GaHleKKya26X,Katy Perry,84,artist,spotify:artist:6jJ0s89eD6GaHleKKya26X,pop,Long_term,Taylor Swift,640,https://i.scdn.co/image/ab6761610000e5ebdc9dcb7e4a97b4552e1224d6,640,320,https://i.scdn.co/image/ab67616100005174dc9dcb7e4a97b4552e1224d6,320,160,https://i.scdn.co/image/ab6761610000f178dc9dcb7e4a97b4552e1224d6,160,userProfileDataLongArtists
[],https://open.spotify.com/artist/66CXWjxzNUsdJxJ2JdwvnR,94915283,66CXWjxzNUsdJxJ2JdwvnR,Ariana Grande,92,artist,spotify:artist:66CXWjxzNUsdJxJ2JdwvnR,pop,Long_term,Taylor Swift,640,https://i.scdn.co/image/ab6761610000e5eb40b5c07ab77b6b1a9075fdc0,640,320,https://i.scdn.co/image/ab6761610000517440b5c07ab77b6b1a9075fdc0,320,160,https://i.scdn.co/image/ab6761610000f17840b5c07ab77b6b1a9075fdc0,160,userProfileDataLongArtists
[],https://open.spotify.com/artist/6KImCVD70vtIoJWnq6nGn3,31400064,6KImCVD70vtIoJWnq6nGn3,Harry Styles,84,artist,spotify:artist:6KImCVD70vtIoJWnq6nGn3,pop,Long_term,Taylor Swift,640,https://i.scdn.co/image/ab6761610000e5ebf7db7c8ede90a019c54590bb,640,320,https://i.scdn.co/image/ab67616100005174f7db7c8ede90a019c54590bb,320,160,https://i.scdn.co/image/ab6761610000f178f7db7c8ede90a019c54590bb,160,userProfileDataLongArtists
[],https://open.spotify.com/artist/3GBPw9NK25X1Wt2OUvOwY3,3696322,3GBPw9NK25X1Wt2OUvOwY3,Jack Johnson,75,artist,spotify:artist:3GBPw9NK25X1Wt2OUvOwY3,neo mellow,Long_term,John Mayer,640,https://i.scdn.co/image/ab6761610000e5eb9555a0b3231117c8cde1fca7,640,320,https://i.scdn.co/image/ab676161000051749555a0b3231117c8cde1fca7,320,160,https://i.scdn.co/image/ab6761610000f1789555a0b3231117c8cde1fca7,160,userProfileDataLongArtists
[],https://open.spotify.com/artist/4phGZZrJZRo4ElhRtViYdl,7083085,4phGZZrJZRo4ElhRtViYdl,Jason Mraz,72,artist,spotify:artist:4phGZZrJZRo4ElhRtViYdl,"acoustic pop, dance pop, neo mellow, pop",Long_term,John Mayer,640,https://i.scdn.co/image/ab6761610000e5ebc3b370fc26c83312db52af14,640,320,https://i.scdn.co/image/ab67616100005174c3b370fc26c83312db52af14,320,160,https://i.scdn.co/image/ab6761610000f178c3b370fc26c83312db52af14,160,userProfileDataLongArtists
[],https://open.spotify.com/artist/5DYAABs8rkY9VhwtENoQCz,1248536,5DYAABs8rkY9VhwtENoQCz,Gavin DeGraw,60,artist,spotify:artist:5DYAABs8rkY9VhwtENoQCz,"neo mellow, pop rock",Long_term,John Mayer,640,https://i.scdn.co/image/ab6761610000e5eba79c060a14915e9c2e1b4518,640,320,https://i.scdn.co/image/ab67616100005174a79c060a14915e9c2e1b4518,320,160,https://i.scdn.co/image/ab6761610000f178a79c060a14915e9c2e1b4518,160,userProfileDataLongArtists
[],https://open.spotify.com/artist/68xuC1qXRhCUvGd4SSM655,128858,68xuC1qXRhCUvGd4SSM655,John Mayer Trio,0,artist,spotify:artist:68xuC1qXRhCUvGd4SSM655,modern blues,Long_term,John Mayer,640,https://i.scdn.co/image/ab67616d0000b2732c044b0dec365f990af906ad,640,300,https://i.scdn.co/image/ab67616d00001e022c044b0dec365f990af906ad,300,64,https://i.scdn.co/image/ab67616d000048512c044b0dec365f990af906ad,64,userProfileDataLongArtists
[],https://open.spotify.com/artist/6aZyMrc4doVtZyKNilOmwu,2457239,6aZyMrc4doVtZyKNilOmwu,Colbie Caillat,67,artist,spotify:artist:6aZyMrc4doVtZyKNilOmwu,"dance pop, neo mellow, pop",Long_term,John Mayer,640,https://i.scdn.co/image/ab6761610000e5eb08635ff0ed30023d2ee764a1,640,320,https://i.scdn.co/image/ab6761610000517408635ff0ed30023d2ee764a1,320,160,https://i.scdn.co/image/ab6761610000f17808635ff0ed30023d2ee764a1,160,userProfileDataLongArtists
[],https://open.spotify.com/artist/3win9vGIxFfBRag9S63wwf,988804,3win9vGIxFfBRag9S63wwf,Bailey Zimmerman,74,artist,spotify:artist:3win9vGIxFfBRag9S63wwf,"contemporary country, modern country pop",Long_term,Morgan Wallen,640,https://i.scdn.co/image/ab6761610000e5ebed36422f0f4ab7564fd0a2d6,640,320,https://i.scdn.co/image/ab67616100005174ed36422f0f4ab7564fd0a2d6,320,160,https://i.scdn.co/image/ab6761610000f178ed36422f0f4ab7564fd0a2d6,160,userProfileDataLongArtists
[],https://open.spotify.com/artist/5QNm7E7RU2m64l6Gliu8Oy,791152,5QNm7E7RU2m64l6Gliu8Oy,HARDY,73,artist,spotify:artist:5QNm7E7RU2m64l6Gliu8Oy,"contemporary country, modern country pop",Long_term,Morgan Wallen,640,https://i.scdn.co/image/ab6761610000e5eb2d272d590f12c1b594ef7aca,640,320,https://i.scdn.co/image/ab676161000051742d272d590f12c1b594ef7aca,320,160,https://i.scdn.co/image/ab6761610000f1782d272d590f12c1b594ef7aca,160,userProfileDataLongArtists
[],https://open.spotify.com/artist/718COspgdWOnwOFpJHRZHS,10115899,718COspgdWOnwOFpJHRZHS,Luke Combs,83,artist,spotify:artist:718COspgdWOnwOFpJHRZHS,"contemporary country, country",Long_term,Morgan Wallen,640,https://i.scdn.co/image/ab6761610000e5eb5db6179b28f7e3654898b279,640,320,https://i.scdn.co/image/ab676161000051745db6179b28f7e3654898b279,320,160,https://i.scdn.co/image/ab6761610000f1785db6179b28f7e3654898b279,160,userProfileDataLongArtists
[],https://open.spotify.com/artist/77kULmXAQ6vWer7IIHdGzI,1171876,77kULmXAQ6vWer7IIHdGzI,Jordan Davis,73,artist,spotify:artist:77kULmXAQ6vWer7IIHdGzI,contemporary country,Long_term,Morgan Wallen,640,https://i.scdn.co/image/ab6761610000e5eb2ed3943e39c47fa8bb10fb53,640,320,https://i.scdn.co/image/ab676161000051742ed3943e39c47fa8bb10fb53,320,160,https://i.scdn.co/image/ab6761610000f1782ed3943e39c47fa8bb10fb53,160,userProfileDataLongArtists
[],https://open.spotify.com/artist/4MoAOfV4ROWofLG3a3hhBN,1914645,4MoAOfV4ROWofLG3a3hhBN,Jon Pardi,73,artist,spotify:artist:4MoAOfV4ROWofLG3a3hhBN,"contemporary country, country, country road, modern country rock",Long_term,Morgan Wallen,640,https://i.scdn.co/image/ab6761610000e5eb9ab434ef1b8d8aff5fce625d,640,320,https://i.scdn.co/image/ab676161000051749ab434ef1b8d8aff5fce625d,320,160,https://i.scdn.co/image/ab6761610000f1789ab434ef1b8d8aff5fce625d,160,userProfileDataLongArtists
[],https://open.spotify.com/artist/7nU4hB040gTmHm45YYMvqc,4607323,7nU4hB040gTmHm45YYMvqc,Hannah Montana,62,artist,spotify:artist:7nU4hB040gTmHm45YYMvqc,"pop, post-teen pop",Long_term,Miley Cyrus,640,https://i.scdn.co/image/ab6761610000e5eb6c851c42d7b31d0ad93d4b94,640,320,https://i.scdn.co/image/ab676161000051746c851c42d7b31d0ad93d4b94,320,160,https://i.scdn.co/image/ab6761610000f1786c851c42d7b31d0ad93d4b94,160,userProfileDataLongArtists
[],https://open.spotify.com/artist/6S2OmqARrzebs0tKUEyXyp,26046727,6S2OmqARrzebs0tKUEyXyp,Demi Lovato,77,artist,spotify:artist:6S2OmqARrzebs0tKUEyXyp,"pop, post-teen pop",Long_term,Miley Cyrus,640,https://i.scdn.co/image/ab6761610000e5ebcf674ecb51186e6408cd18c0,640,320,https://i.scdn.co/image/ab67616100005174cf674ecb51186e6408cd18c0,320,160,https://i.scdn.co/image/ab6761610000f178cf674ecb51186e6408cd18c0,160,userProfileDataLongArtists
[],https://open.spotify.com/artist/6LqNN22kT3074XbTVUrhzX,7656318,6LqNN22kT3074XbTVUrhzX,Kesha,77,artist,spotify:artist:6LqNN22kT3074XbTVUrhzX,"dance pop, pop",Long_term,Miley Cyrus,640,https://i.scdn.co/image/ab6761610000e5eb8e32655d5ee8021c812b0f74,640,320,https://i.scdn.co/image/ab676161000051748e32655d5ee8021c812b0f74,320,160,https://i.scdn.co/image/ab6761610000f1788e32655d5ee8021c812b0f74,160,userProfileDataLongArtists
[],https://open.spotify.com/artist/26dSoYclwsYLMAKD3tpOr4,13883020,26dSoYclwsYLMAKD3tpOr4,Britney Spears,80,artist,spotify:artist:26dSoYclwsYLMAKD3tpOr4,"dance pop, pop",Long_term,Miley Cyrus,640,https://i.scdn.co/image/ab6761610000e5eb3a49b0a3954e460a8a76ed90,640,320,https://i.scdn.co/image/ab676161000051743a49b0a3954e460a8a76ed90,320,160,https://i.scdn.co/image/ab6761610000f1783a49b0a3954e460a8a76ed90,160,userProfileDataLongArtists
[],https://open.spotify.com/artist/0p4nmQO2msCgU4IF37Wi3j,10597192,0p4nmQO2msCgU4IF37Wi3j,Avril Lavigne,75,artist,spotify:artist:0p4nmQO2msCgU4IF37Wi3j,"canadian pop, candy pop, dance pop, pop",Long_term,Miley Cyrus,640,https://i.scdn.co/image/ab6761610000e5eb581efa688945cbb092df1726,640,320,https://i.scdn.co/image/ab67616100005174581efa688945cbb092df1726,320,160,https://i.scdn.co/image/ab6761610000f178581efa688945cbb092df1726,160,userProfileDataLongArtists
[],https://open.spotify.com/artist/694QW15WkebjcrWgQHzRYF,947070,694QW15WkebjcrWgQHzRYF,Everclear,57,artist,spotify:artist:694QW15WkebjcrWgQHzRYF,"alternative metal, alternative rock, nu metal, permanent wave, pop rock, post-grunge",Long_term,Third Eye Blind,640,https://i.scdn.co/image/ab6761610000e5eb4b2f039f936f88e047163c9d,640,320,https://i.scdn.co/image/ab676161000051744b2f039f936f88e047163c9d,320,160,https://i.scdn.co/image/ab6761610000f1784b2f039f936f88e047163c9d,160,userProfileDataLongArtists
[],https://open.spotify.com/artist/4Eqd24yS5YcxI8b6Xfuwr8,429709,4Eqd24yS5YcxI8b6Xfuwr8,Eve 6,51,artist,spotify:artist:4Eqd24yS5YcxI8b6Xfuwr8,"alternative metal, pop rock, post-grunge",Long_term,Third Eye Blind,640,https://i.scdn.co/image/ab6761610000e5ebaac60f5863d2df0b1425955a,640,320,https://i.scdn.co/image/ab67616100005174aac60f5863d2df0b1425955a,320,160,https://i.scdn.co/image/ab6761610000f178aac60f5863d2df0b1425955a,160,userProfileDataLongArtists
[],https://open.spotify.com/artist/4uN3DsfENc7dp0OLO0FEIb,941011,4uN3DsfENc7dp0OLO0FEIb,Sugar Ray,58,artist,spotify:artist:4uN3DsfENc7dp0OLO0FEIb,"alternative metal, funk metal, pop rock, post-grunge",Long_term,Third Eye Blind,640,https://i.scdn.co/image/ab6761610000e5ebff43c5735517a662439d0afe,640,320,https://i.scdn.co/image/ab67616100005174ff43c5735517a662439d0afe,320,160,https://i.scdn.co/image/ab6761610000f178ff43c5735517a662439d0afe,160,userProfileDataLongArtists
[],https://open.spotify.com/artist/6kXp61QMZFPcKMcRPqoiVj,658597,6kXp61QMZFPcKMcRPqoiVj,Gin Blossoms,55,artist,spotify:artist:6kXp61QMZFPcKMcRPqoiVj,"permanent wave, pop rock, post-grunge, tempe indie",Long_term,Third Eye Blind,640,https://i.scdn.co/image/ab6761610000e5eb5c0f1358900eef3ae120f159,640,320,https://i.scdn.co/image/ab676161000051745c0f1358900eef3ae120f159,320,160,https://i.scdn.co/image/ab6761610000f1785c0f1358900eef3ae120f159,160,userProfileDataLongArtists
[],https://open.spotify.com/artist/242iqFnwNhlidVBMI9GYKp,350766,242iqFnwNhlidVBMI9GYKp,The Verve Pipe,44,artist,spotify:artist:242iqFnwNhlidVBMI9GYKp,"pop rock, post-grunge",Long_term,Third Eye Blind,640,https://i.scdn.co/image/ab6761610000e5eba91b1b17434138adf2ad7981,640,320,https://i.scdn.co/image/ab67616100005174a91b1b17434138adf2ad7981,320,160,https://i.scdn.co/image/ab6761610000f178a91b1b17434138adf2ad7981,160,userProfileDataLongArtists
[],https://open.spotify.com/artist/6WY7D3jk8zTrHtmkqqo5GI,786756,6WY7D3jk8zTrHtmkqqo5GI,Maren Morris,69,artist,spotify:artist:6WY7D3jk8zTrHtmkqqo5GI,"classic texas country, contemporary country",Long_term,Kacey Musgraves,640,https://i.scdn.co/image/ab6761610000e5ebcfbf5314f6d5ff5e516534b9,640,320,https://i.scdn.co/image/ab67616100005174cfbf5314f6d5ff5e516534b9,320,160,https://i.scdn.co/image/ab6761610000f178cfbf5314f6d5ff5e516534b9,160,userProfileDataLongArtists
[],https://open.spotify.com/artist/4NZvixzsSefsNiIqXn0NDe,1046103,4NZvixzsSefsNiIqXn0NDe,Maggie Rogers,70,artist,spotify:artist:4NZvixzsSefsNiIqXn0NDe,indie pop,Long_term,Kacey Musgraves,640,https://i.scdn.co/image/ab6761610000e5eb874c6e61680379852093994c,640,320,https://i.scdn.co/image/ab67616100005174874c6e61680379852093994c,320,160,https://i.scdn.co/image/ab6761610000f178874c6e61680379852093994c,160,userProfileDataLongArtists
[],https://open.spotify.com/artist/3RqBeV12Tt7A8xH3zBDDUF,1126192,3RqBeV12Tt7A8xH3zBDDUF,Kelsea Ballerini,68,artist,spotify:artist:3RqBeV12Tt7A8xH3zBDDUF,"contemporary country, country",Long_term,Kacey Musgraves,640,https://i.scdn.co/image/ab6761610000e5eb36ae8a2a4ffc94337a2d3b7b,640,320,https://i.scdn.co/image/ab6761610000517436ae8a2a4ffc94337a2d3b7b,320,160,https://i.scdn.co/image/ab6761610000f17836ae8a2a4ffc94337a2d3b7b,160,userProfileDataLongArtists
[],https://open.spotify.com/artist/2wSgVsgLUZeDJwoLcPO7ny,617667,2wSgVsgLUZeDJwoLcPO7ny,Pistol Annies,51,artist,spotify:artist:2wSgVsgLUZeDJwoLcPO7ny,"contemporary country, country, country dawn, country road",Long_term,Kacey Musgraves,640,https://i.scdn.co/image/ab6761610000e5eba49f810f23950f5084894dc5,640,320,https://i.scdn.co/image/ab67616100005174a49f810f23950f5084894dc5,320,160,https://i.scdn.co/image/ab6761610000f178a49f810f23950f5084894dc5,160,userProfileDataLongArtists
[],https://open.spotify.com/artist/5WRElKaZsn1tGnrgmJVAeO,279421,5WRElKaZsn1tGnrgmJVAeO,Cam,51,artist,spotify:artist:5WRElKaZsn1tGnrgmJVAeO,"contemporary country, modern country rock",Long_term,Kacey Musgraves,640,https://i.scdn.co/image/ab6761610000e5eb912d06725ca36eb9d8d957fd,640,320,https://i.scdn.co/image/ab67616100005174912d06725ca36eb9d8d957fd,320,160,https://i.scdn.co/image/ab6761610000f178912d06725ca36eb9d8d957fd,160,userProfileDataLongArtists
[],https://open.spotify.com/artist/66lH4jAE7pqPlOlzUKbwA0,3516553,66lH4jAE7pqPlOlzUKbwA0,Miranda Lambert,68,artist,spotify:artist:66lH4jAE7pqPlOlzUKbwA0,"contemporary country, country, country dawn, country road",Long_term,Carrie Underwood,640,https://i.scdn.co/image/ab6761610000e5eb65a893418ccd0bd69f06cfef,640,320,https://i.scdn.co/image/ab6761610000517465a893418ccd0bd69f06cfef,320,160,https://i.scdn.co/image/ab6761610000f17865a893418ccd0bd69f06cfef,160,userProfileDataLongArtists
[],https://open.spotify.com/artist/0hYxQe3AK5jBPCr5MumLHD,1874457,0hYxQe3AK5jBPCr5MumLHD,Sugarland,55,artist,spotify:artist:0hYxQe3AK5jBPCr5MumLHD,"contemporary country, country, country dawn, country road",Long_term,Carrie Underwood,640,https://i.scdn.co/image/ab6761610000e5ebed9c4a676ace03ebf1f8a35f,640,320,https://i.scdn.co/image/ab67616100005174ed9c4a676ace03ebf1f8a35f,320,160,https://i.scdn.co/image/ab6761610000f178ed9c4a676ace03ebf1f8a35f,160,userProfileDataLongArtists
[],https://open.spotify.com/artist/021hNAnkFIbyFyL97br6NB,888818,021hNAnkFIbyFyL97br6NB,Kellie Pickler,40,artist,spotify:artist:021hNAnkFIbyFyL97br6NB,"contemporary country, country, country dawn, country road",Long_term,Carrie Underwood,1500,https://i.scdn.co/image/83cdca46da848b674babcc05a0f0e1827a45796a,1000,960,https://i.scdn.co/image/2f457698f6fa2342349e539f280a8da72c0d773d,640,300,https://i.scdn.co/image/c8ce7c537e803b5a196aa5c4fec4ab3ccd566806,200,userProfileDataLongArtists
[],https://open.spotify.com/artist/3CygdxquGHurS7f9LjNLkv,2730035,3CygdxquGHurS7f9LjNLkv,Little Big Town,61,artist,spotify:artist:3CygdxquGHurS7f9LjNLkv,"contemporary country, country, country dawn, country road",Long_term,Carrie Underwood,640,https://i.scdn.co/image/ab6761610000e5ebbd6b8625807df07fc711dd77,640,320,https://i.scdn.co/image/ab67616100005174bd6b8625807df07fc711dd77,320,160,https://i.scdn.co/image/ab6761610000f178bd6b8625807df07fc711dd77,160,userProfileDataLongArtists
[],https://open.spotify.com/artist/75FnCoo4FBxH5K1Rrx0k5A,1564254,75FnCoo4FBxH5K1Rrx0k5A,The Band Perry,55,artist,spotify:artist:75FnCoo4FBxH5K1Rrx0k5A,"contemporary country, country, country dawn, country road",Long_term,Carrie Underwood,640,https://i.scdn.co/image/ab6761610000e5eb173d4b457016fe0727a7e50d,640,320,https://i.scdn.co/image/ab67616100005174173d4b457016fe0727a7e50d,320,160,https://i.scdn.co/image/ab6761610000f178173d4b457016fe0727a7e50d,160,userProfileDataLongArtists
[],https://open.spotify.com/artist/6vWDO969PvNqNYHIOW5v0m,36572946,6vWDO969PvNqNYHIOW5v0m,Beyonc̩,87,artist,spotify:artist:6vWDO969PvNqNYHIOW5v0m,"pop, r&b",Long_term,Rihanna,640,https://i.scdn.co/image/ab6761610000e5eb2b7962ada66cbea99dcb0caa,640,320,https://i.scdn.co/image/ab676161000051742b7962ada66cbea99dcb0caa,320,160,https://i.scdn.co/image/ab6761610000f1782b7962ada66cbea99dcb0caa,160,userProfileDataLongArtists
[],https://open.spotify.com/artist/0hCNtLu0JehylgoiP8L4Gh,30486106,0hCNtLu0JehylgoiP8L4Gh,Nicki Minaj,87,artist,spotify:artist:0hCNtLu0JehylgoiP8L4Gh,"hip pop, pop, queens hip hop, rap",Long_term,Rihanna,640,https://i.scdn.co/image/ab6761610000e5eb07a50f0a9a8f11e5a1102cbd,640,320,https://i.scdn.co/image/ab6761610000517407a50f0a9a8f11e5a1102cbd,320,160,https://i.scdn.co/image/ab6761610000f17807a50f0a9a8f11e5a1102cbd,160,userProfileDataLongArtists
[],https://open.spotify.com/artist/2DlGxzQSjYe5N6G9nkYghR,12599025,2DlGxzQSjYe5N6G9nkYghR,Jennifer Lopez,75,artist,spotify:artist:2DlGxzQSjYe5N6G9nkYghR,"dance pop, pop, urban contemporary",Long_term,Rihanna,640,https://i.scdn.co/image/ab6761610000e5ebaa483617f45b0652c0dbc238,640,320,https://i.scdn.co/image/ab67616100005174aa483617f45b0652c0dbc238,320,160,https://i.scdn.co/image/ab6761610000f178aa483617f45b0652c0dbc238,160,userProfileDataLongArtists
[],https://open.spotify.com/artist/26dSoYclwsYLMAKD3tpOr4,13883020,26dSoYclwsYLMAKD3tpOr4,Britney Spears,80,artist,spotify:artist:26dSoYclwsYLMAKD3tpOr4,"dance pop, pop",Long_term,Rihanna,640,https://i.scdn.co/image/ab6761610000e5eb3a49b0a3954e460a8a76ed90,640,320,https://i.scdn.co/image/ab676161000051743a49b0a3954e460a8a76ed90,320,160,https://i.scdn.co/image/ab6761610000f1783a49b0a3954e460a8a76ed90,160,userProfileDataLongArtists
[],https://open.spotify.com/artist/4kYSro6naA4h99UJvo89HB,23256780,4kYSro6naA4h99UJvo89HB,Cardi B,79,artist,spotify:artist:4kYSro6naA4h99UJvo89HB,"pop, rap",Long_term,Rihanna,640,https://i.scdn.co/image/ab6761610000e5ebcb20fdd7386ecab9d34d0e71,640,320,https://i.scdn.co/image/ab67616100005174cb20fdd7386ecab9d34d0e71,320,160,https://i.scdn.co/image/ab6761610000f178cb20fdd7386ecab9d34d0e71,160,userProfileDataLongArtists
