tTrackImages,tArtistsexternalurls,tArtistsFollowers,tArtistsid,tArtistsname,tArtistspopularity,tArtiststype,tArtistsuri,tGenre,tArtistsTime,topArtistName,tArtistimage1_height,tArtistimage1_url,tArtistimage1_width,tArtistimage2_height,tArtistimage2_url,tArtistimage2_width,tArtistimage3_height,tArtistimage3_url,tArtistimage3_width,file_name
[],https://open.spotify.com/artist/4nDoRrQiYLoBzwC5BhVJzF,32304383,4nDoRrQiYLoBzwC5BhVJzF,Camila Cabello,79,artist,spotify:artist:4nDoRrQiYLoBzwC5BhVJzF,"dance pop, pop",medium_term,Ariana Grande,640,https://i.scdn.co/image/ab6761610000e5ebec05963eab63676a539fef13,640,320,https://i.scdn.co/image/ab67616100005174ec05963eab63676a539fef13,320,160,https://i.scdn.co/image/ab6761610000f178ec05963eab63676a539fef13,160,userProfileDataMediumArtists
[],https://open.spotify.com/artist/0C8ZW7ezQVs4URX5aX7Kqx,48190679,0C8ZW7ezQVs4URX5aX7Kqx,Selena Gomez,82,artist,spotify:artist:0C8ZW7ezQVs4URX5aX7Kqx,"pop, post-teen pop",medium_term,Ariana Grande,640,https://i.scdn.co/image/ab6761610000e5ebc3c753851496854e29abff7a,640,320,https://i.scdn.co/image/ab67616100005174c3c753851496854e29abff7a,320,160,https://i.scdn.co/image/ab6761610000f178c3c753851496854e29abff7a,160,userProfileDataMediumArtists
[],https://open.spotify.com/artist/6S2OmqARrzebs0tKUEyXyp,26046727,6S2OmqARrzebs0tKUEyXyp,Demi Lovato,77,artist,spotify:artist:6S2OmqARrzebs0tKUEyXyp,"pop, post-teen pop",medium_term,Ariana Grande,640,https://i.scdn.co/image/ab6761610000e5ebcf674ecb51186e6408cd18c0,640,320,https://i.scdn.co/image/ab67616100005174cf674ecb51186e6408cd18c0,320,160,https://i.scdn.co/image/ab6761610000f178cf674ecb51186e6408cd18c0,160,userProfileDataMediumArtists
[],https://open.spotify.com/artist/6M2wZ9GZgrQXHCFfjv46we,42657198,6M2wZ9GZgrQXHCFfjv46we,Dua Lipa,88,artist,spotify:artist:6M2wZ9GZgrQXHCFfjv46we,"dance pop, pop, uk pop",medium_term,Ariana Grande,640,https://i.scdn.co/image/ab6761610000e5eb4e125f9c0f56dfb73fb97eaa,640,320,https://i.scdn.co/image/ab676161000051744e125f9c0f56dfb73fb97eaa,320,160,https://i.scdn.co/image/ab6761610000f1784e125f9c0f56dfb73fb97eaa,160,userProfileDataMediumArtists
[],https://open.spotify.com/artist/5cj0lLjcoR7YOSnhnX0Po5,29015288,5cj0lLjcoR7YOSnhnX0Po5,Doja Cat,87,artist,spotify:artist:5cj0lLjcoR7YOSnhnX0Po5,"dance pop, pop",medium_term,Ariana Grande,640,https://i.scdn.co/image/ab6761610000e5eb7f6d6cac38d494e87692af99,640,320,https://i.scdn.co/image/ab676161000051747f6d6cac38d494e87692af99,320,160,https://i.scdn.co/image/ab6761610000f1787f6d6cac38d494e87692af99,160,userProfileDataMediumArtists
[],https://open.spotify.com/artist/75FnCoo4FBxH5K1Rrx0k5A,1564254,75FnCoo4FBxH5K1Rrx0k5A,The Band Perry,55,artist,spotify:artist:75FnCoo4FBxH5K1Rrx0k5A,"contemporary country, country, country dawn, country road",medium_term,Lady A,640,https://i.scdn.co/image/ab6761610000e5eb173d4b457016fe0727a7e50d,640,320,https://i.scdn.co/image/ab67616100005174173d4b457016fe0727a7e50d,320,160,https://i.scdn.co/image/ab6761610000f178173d4b457016fe0727a7e50d,160,userProfileDataMediumArtists
[],https://open.spotify.com/artist/0hYxQe3AK5jBPCr5MumLHD,1874457,0hYxQe3AK5jBPCr5MumLHD,Sugarland,55,artist,spotify:artist:0hYxQe3AK5jBPCr5MumLHD,"contemporary country, country, country dawn, country road",medium_term,Lady A,640,https://i.scdn.co/image/ab6761610000e5ebed9c4a676ace03ebf1f8a35f,640,320,https://i.scdn.co/image/ab67616100005174ed9c4a676ace03ebf1f8a35f,320,160,https://i.scdn.co/image/ab6761610000f178ed9c4a676ace03ebf1f8a35f,160,userProfileDataMediumArtists
[],https://open.spotify.com/artist/3CygdxquGHurS7f9LjNLkv,2730035,3CygdxquGHurS7f9LjNLkv,Little Big Town,61,artist,spotify:artist:3CygdxquGHurS7f9LjNLkv,"contemporary country, country, country dawn, country road",medium_term,Lady A,640,https://i.scdn.co/image/ab6761610000e5ebbd6b8625807df07fc711dd77,640,320,https://i.scdn.co/image/ab67616100005174bd6b8625807df07fc711dd77,320,160,https://i.scdn.co/image/ab6761610000f178bd6b8625807df07fc711dd77,160,userProfileDataMediumArtists
[],https://open.spotify.com/artist/7qvsLYsYP0MHD7jkdv6DAG,1116686,7qvsLYsYP0MHD7jkdv6DAG,Sara Evans,52,artist,spotify:artist:7qvsLYsYP0MHD7jkdv6DAG,"contemporary country, country, country dawn, country gospel, country road",medium_term,Lady A,640,https://i.scdn.co/image/ab6761610000e5ebe409c650dda163c44462d943,640,320,https://i.scdn.co/image/ab67616100005174e409c650dda163c44462d943,320,160,https://i.scdn.co/image/ab6761610000f178e409c650dda163c44462d943,160,userProfileDataMediumArtists
[],https://open.spotify.com/artist/021hNAnkFIbyFyL97br6NB,888818,021hNAnkFIbyFyL97br6NB,Kellie Pickler,40,artist,spotify:artist:021hNAnkFIbyFyL97br6NB,"contemporary country, country, country dawn, country road",medium_term,Lady A,1500,https://i.scdn.co/image/83cdca46da848b674babcc05a0f0e1827a45796a,1000,960,https://i.scdn.co/image/2f457698f6fa2342349e539f280a8da72c0d773d,640,300,https://i.scdn.co/image/c8ce7c537e803b5a196aa5c4fec4ab3ccd566806,200,userProfileDataMediumArtists
[],https://open.spotify.com/artist/6pBNfggcZZDCmb0p92OnGn,1132477,6pBNfggcZZDCmb0p92OnGn,Chase Rice,59,artist,spotify:artist:6pBNfggcZZDCmb0p92OnGn,"contemporary country, country, country road, modern country rock",medium_term,Sam Hunt,640,https://i.scdn.co/image/ab6761610000e5ebf0cc06403ea45bc2803a39f9,640,320,https://i.scdn.co/image/ab67616100005174f0cc06403ea45bc2803a39f9,320,160,https://i.scdn.co/image/ab6761610000f178f0cc06403ea45bc2803a39f9,160,userProfileDataMediumArtists
[],https://open.spotify.com/artist/6y8XlgIV8BLlIg1tT1R10i,1476030,6y8XlgIV8BLlIg1tT1R10i,Old Dominion,67,artist,spotify:artist:6y8XlgIV8BLlIg1tT1R10i,"contemporary country, country, country road, modern country rock",medium_term,Sam Hunt,640,https://i.scdn.co/image/ab6761610000e5eb0262697c427bdb4509c58c68,640,320,https://i.scdn.co/image/ab676161000051740262697c427bdb4509c58c68,320,160,https://i.scdn.co/image/ab6761610000f1780262697c427bdb4509c58c68,160,userProfileDataMediumArtists
[],https://open.spotify.com/artist/0fiWOxhsBsQQvFDtxUQWo0,1074184,0fiWOxhsBsQQvFDtxUQWo0,Brett Young,65,artist,spotify:artist:0fiWOxhsBsQQvFDtxUQWo0,"contemporary country, country, country road, modern country rock",medium_term,Sam Hunt,640,https://i.scdn.co/image/ab6761610000e5ebe515e1e8974c5d7a6be2be33,640,320,https://i.scdn.co/image/ab67616100005174e515e1e8974c5d7a6be2be33,320,160,https://i.scdn.co/image/ab6761610000f178e515e1e8974c5d7a6be2be33,160,userProfileDataMediumArtists
[],https://open.spotify.com/artist/0qSX3s5pJnAlSsgsCne8Cz,1445430,0qSX3s5pJnAlSsgsCne8Cz,Brett Eldredge,58,artist,spotify:artist:0qSX3s5pJnAlSsgsCne8Cz,"contemporary country, country, country road, modern country rock",medium_term,Sam Hunt,640,https://i.scdn.co/image/ab6761610000e5eb3be6bd19302e88701bb512e0,640,320,https://i.scdn.co/image/ab676161000051743be6bd19302e88701bb512e0,320,160,https://i.scdn.co/image/ab6761610000f1783be6bd19302e88701bb512e0,160,userProfileDataMediumArtists
[],https://open.spotify.com/artist/6x2LnllRG5uGarZMsD4iO8,4628797,6x2LnllRG5uGarZMsD4iO8,Thomas Rhett,72,artist,spotify:artist:6x2LnllRG5uGarZMsD4iO8,"contemporary country, country, country road, modern country rock",medium_term,Sam Hunt,640,https://i.scdn.co/image/ab6761610000e5eb0096cad96e445e8adc22f5e7,640,320,https://i.scdn.co/image/ab676161000051740096cad96e445e8adc22f5e7,320,160,https://i.scdn.co/image/ab6761610000f1780096cad96e445e8adc22f5e7,160,userProfileDataMediumArtists
[],https://open.spotify.com/artist/1Tie3AZgLQZqYEp8Fv4zOZ,630835,1Tie3AZgLQZqYEp8Fv4zOZ,Koe Wetzel,66,artist,spotify:artist:1Tie3AZgLQZqYEp8Fv4zOZ,classic texas country,medium_term,Parker McCollum,640,https://i.scdn.co/image/ab6761610000e5eb9f4a0720e6a73aa8fd752665,640,320,https://i.scdn.co/image/ab676161000051749f4a0720e6a73aa8fd752665,320,160,https://i.scdn.co/image/ab6761610000f1789f4a0720e6a73aa8fd752665,160,userProfileDataMediumArtists
[],https://open.spotify.com/artist/2dz0ijxEHh6AzUzQBwBSKx,98469,2dz0ijxEHh6AzUzQBwBSKx,Kolby Cooper,54,artist,spotify:artist:2dz0ijxEHh6AzUzQBwBSKx,"classic texas country, red dirt",medium_term,Parker McCollum,640,https://i.scdn.co/image/ab6761610000e5eb1c0d6379f4f1fd846413cd48,640,320,https://i.scdn.co/image/ab676161000051741c0d6379f4f1fd846413cd48,320,160,https://i.scdn.co/image/ab6761610000f1781c0d6379f4f1fd846413cd48,160,userProfileDataMediumArtists
[],https://open.spotify.com/artist/4SfGzWmeoNPKIOmiyc7Pav,251683,4SfGzWmeoNPKIOmiyc7Pav,Flatland Cavalry,63,artist,spotify:artist:4SfGzWmeoNPKIOmiyc7Pav,"classic texas country, red dirt",medium_term,Parker McCollum,640,https://i.scdn.co/image/ab6761610000e5ebd6ad0325839122b381a768b9,640,320,https://i.scdn.co/image/ab67616100005174d6ad0325839122b381a768b9,320,160,https://i.scdn.co/image/ab6761610000f178d6ad0325839122b381a768b9,160,userProfileDataMediumArtists
[],https://open.spotify.com/artist/5fGjyURfvKXXCTcnCfU9Dl,131026,5fGjyURfvKXXCTcnCfU9Dl,Southall,56,artist,spotify:artist:5fGjyURfvKXXCTcnCfU9Dl,"classic texas country, oklahoma country, red dirt",medium_term,Parker McCollum,640,https://i.scdn.co/image/ab6761610000e5eb74a50f424ded81549dda3374,640,320,https://i.scdn.co/image/ab6761610000517474a50f424ded81549dda3374,320,160,https://i.scdn.co/image/ab6761610000f17874a50f424ded81549dda3374,160,userProfileDataMediumArtists
[],https://open.spotify.com/artist/2QMsj4XJ7ne2hojxt6v5eb,696909,2QMsj4XJ7ne2hojxt6v5eb,Riley Green,69,artist,spotify:artist:2QMsj4XJ7ne2hojxt6v5eb,"contemporary country, country road, modern country pop, modern country rock",medium_term,Parker McCollum,640,https://i.scdn.co/image/ab6761610000e5eb9046715ec7bc517a30b02d56,640,320,https://i.scdn.co/image/ab676161000051749046715ec7bc517a30b02d56,320,160,https://i.scdn.co/image/ab6761610000f1789046715ec7bc517a30b02d56,160,userProfileDataMediumArtists
[],https://open.spotify.com/artist/6u17YlWtW4oqFF5Hn9UU79,522378,6u17YlWtW4oqFF5Hn9UU79,"Harry Connick, Jr.",50,artist,spotify:artist:6u17YlWtW4oqFF5Hn9UU79,"adult standards, contemporary vocal jazz, lounge, vocal jazz",medium_term,Michael Bubl̩,640,https://i.scdn.co/image/ab6761610000e5eb5246fd018fecb5f3cce9d906,640,320,https://i.scdn.co/image/ab676161000051745246fd018fecb5f3cce9d906,320,160,https://i.scdn.co/image/ab6761610000f1785246fd018fecb5f3cce9d906,160,userProfileDataMediumArtists
[],https://open.spotify.com/artist/2lolQgalUvZDfp5vvVtTYV,904314,2lolQgalUvZDfp5vvVtTYV,Tony Bennett,61,artist,spotify:artist:2lolQgalUvZDfp5vvVtTYV,"adult standards, easy listening, lounge, vocal jazz",medium_term,Michael Bubl̩,640,https://i.scdn.co/image/ab6761610000e5ebcd9641c8b449440a77ee19cc,640,320,https://i.scdn.co/image/ab67616100005174cd9641c8b449440a77ee19cc,320,160,https://i.scdn.co/image/ab6761610000f178cd9641c8b449440a77ee19cc,160,userProfileDataMediumArtists
[],https://open.spotify.com/artist/7v4imS0moSyGdXyLgVTIV7,2184770,7v4imS0moSyGdXyLgVTIV7,Nat King Cole,69,artist,spotify:artist:7v4imS0moSyGdXyLgVTIV7,"adult standards, lounge, soul, swing, vocal jazz",medium_term,Michael Bubl̩,640,https://i.scdn.co/image/ab6761610000e5eb12cfc0c902710269d3a954aa,640,320,https://i.scdn.co/image/ab6761610000517412cfc0c902710269d3a954aa,320,160,https://i.scdn.co/image/ab6761610000f17812cfc0c902710269d3a954aa,160,userProfileDataMediumArtists
[],https://open.spotify.com/artist/1Mxqyy3pSjf8kZZL4QVxS0,6928513,1Mxqyy3pSjf8kZZL4QVxS0,Frank Sinatra,77,artist,spotify:artist:1Mxqyy3pSjf8kZZL4QVxS0,"adult standards, easy listening, lounge",medium_term,Michael Bubl̩,650,https://i.scdn.co/image/fc4e0f474fb4c4cb83617aa884dc9fd9822d4411,999,416,https://i.scdn.co/image/883de3e492364891543bc0313ffe516626778a16,640,130,https://i.scdn.co/image/810f29651e05c9eae5a31f8151c2e05dc46390f9,200,userProfileDataMediumArtists
[],https://open.spotify.com/artist/49e4v89VmlDcFCMyDv9wQ9,1616046,49e4v89VmlDcFCMyDv9wQ9,Dean Martin,68,artist,spotify:artist:49e4v89VmlDcFCMyDv9wQ9,"adult standards, easy listening, lounge, vocal jazz",medium_term,Michael Bubl̩,640,https://i.scdn.co/image/ab6761610000e5eb4dccee2f9fe2960b14f9a4d3,640,320,https://i.scdn.co/image/ab676161000051744dccee2f9fe2960b14f9a4d3,320,160,https://i.scdn.co/image/ab6761610000f1784dccee2f9fe2960b14f9a4d3,160,userProfileDataMediumArtists
[],https://open.spotify.com/artist/7x8nK0m0cP2ksQf0mjWdPS,3027616,7x8nK0m0cP2ksQf0mjWdPS,Dierks Bentley,67,artist,spotify:artist:7x8nK0m0cP2ksQf0mjWdPS,"contemporary country, country, country road, modern country rock",medium_term,Eric Church,640,https://i.scdn.co/image/ab6761610000e5eb56f2ff11303eddb9aaee081b,640,320,https://i.scdn.co/image/ab6761610000517456f2ff11303eddb9aaee081b,320,160,https://i.scdn.co/image/ab6761610000f17856f2ff11303eddb9aaee081b,160,userProfileDataMediumArtists
[],https://open.spotify.com/artist/1n2pb9Tsfe4SwAjmUac6YT,1869700,1n2pb9Tsfe4SwAjmUac6YT,Jake Owen,64,artist,spotify:artist:1n2pb9Tsfe4SwAjmUac6YT,"contemporary country, country, country road, modern country rock",medium_term,Eric Church,640,https://i.scdn.co/image/ab6761610000e5eb07fa8b648c4c02514f34cf87,640,320,https://i.scdn.co/image/ab6761610000517407fa8b648c4c02514f34cf87,320,160,https://i.scdn.co/image/ab6761610000f17807fa8b648c4c02514f34cf87,160,userProfileDataMediumArtists
[],https://open.spotify.com/artist/30e8DmahrEamvLbFRPdWmk,1806988,30e8DmahrEamvLbFRPdWmk,Justin Moore,63,artist,spotify:artist:30e8DmahrEamvLbFRPdWmk,"arkansas country, contemporary country, country, country road, modern country rock",medium_term,Eric Church,640,https://i.scdn.co/image/ab6761610000e5eb9c67d34b79449dd65b293034,640,320,https://i.scdn.co/image/ab676161000051749c67d34b79449dd65b293034,320,160,https://i.scdn.co/image/ab6761610000f1789c67d34b79449dd65b293034,160,userProfileDataMediumArtists
[],https://open.spotify.com/artist/56x8mYvS3cyDGAi8N2FxbB,999395,56x8mYvS3cyDGAi8N2FxbB,Randy Houser,61,artist,spotify:artist:56x8mYvS3cyDGAi8N2FxbB,"contemporary country, country, country road",medium_term,Eric Church,640,https://i.scdn.co/image/ab6761610000e5ebf72e29d9c4fa7ccadcfa89d0,640,320,https://i.scdn.co/image/ab67616100005174f72e29d9c4fa7ccadcfa89d0,320,160,https://i.scdn.co/image/ab6761610000f178f72e29d9c4fa7ccadcfa89d0,160,userProfileDataMediumArtists
[],https://open.spotify.com/artist/1By9QBFnjZAoI83BZppHlt,2548655,1By9QBFnjZAoI83BZppHlt,Billy Currington,64,artist,spotify:artist:1By9QBFnjZAoI83BZppHlt,"contemporary country, country, country road",medium_term,Eric Church,1000,https://i.scdn.co/image/b54b36596d1511fd262e8e60445689624cd1adca,1000,640,https://i.scdn.co/image/be4b93a1d60a70626c7767120f1935620e1ca4ad,640,200,https://i.scdn.co/image/0a0f9e2cb5eb2586e3db412a31a16de94caf0201,200,userProfileDataMediumArtists
[],https://open.spotify.com/artist/4Uc8Dsxct0oMqx0P6i60ea,9344701,4Uc8Dsxct0oMqx0P6i60ea,Conan Gray,79,artist,spotify:artist:4Uc8Dsxct0oMqx0P6i60ea,"bedroom pop, pop, pov: indie",medium_term,Olivia Rodrigo,640,https://i.scdn.co/image/ab6761610000e5ebc1c8fa15e08cb31eeb03b771,640,320,https://i.scdn.co/image/ab67616100005174c1c8fa15e08cb31eeb03b771,320,160,https://i.scdn.co/image/ab6761610000f178c1c8fa15e08cb31eeb03b771,160,userProfileDataMediumArtists
[],https://open.spotify.com/artist/74KM79TiuVKeVCqs8QtB0B,7482077,74KM79TiuVKeVCqs8QtB0B,Sabrina Carpenter,80,artist,spotify:artist:74KM79TiuVKeVCqs8QtB0B,pop,medium_term,Olivia Rodrigo,640,https://i.scdn.co/image/ab6761610000e5eb00e540b760b56d02cc415c47,640,320,https://i.scdn.co/image/ab6761610000517400e540b760b56d02cc415c47,320,160,https://i.scdn.co/image/ab6761610000f17800e540b760b56d02cc415c47,160,userProfileDataMediumArtists
[],https://open.spotify.com/artist/45dkTj5sMRSjrmBSBeiHym,4952994,45dkTj5sMRSjrmBSBeiHym,Tate McRae,86,artist,spotify:artist:45dkTj5sMRSjrmBSBeiHym,pop,medium_term,Olivia Rodrigo,640,https://i.scdn.co/image/ab6761610000e5eb846308bf9bf7d3183958b3a6,640,320,https://i.scdn.co/image/ab67616100005174846308bf9bf7d3183958b3a6,320,160,https://i.scdn.co/image/ab6761610000f178846308bf9bf7d3183958b3a6,160,userProfileDataMediumArtists
[],https://open.spotify.com/artist/2kRfqPViCqYdSGhYSM9R0Q,6278984,2kRfqPViCqYdSGhYSM9R0Q,Madison Beer,74,artist,spotify:artist:2kRfqPViCqYdSGhYSM9R0Q,pop,medium_term,Olivia Rodrigo,640,https://i.scdn.co/image/ab6761610000e5ebe0b37426761bbaa441615c5b,640,320,https://i.scdn.co/image/ab67616100005174e0b37426761bbaa441615c5b,320,160,https://i.scdn.co/image/ab6761610000f178e0b37426761bbaa441615c5b,160,userProfileDataMediumArtists
[],https://open.spotify.com/artist/5cj0lLjcoR7YOSnhnX0Po5,29015288,5cj0lLjcoR7YOSnhnX0Po5,Doja Cat,87,artist,spotify:artist:5cj0lLjcoR7YOSnhnX0Po5,"dance pop, pop",medium_term,Olivia Rodrigo,640,https://i.scdn.co/image/ab6761610000e5eb7f6d6cac38d494e87692af99,640,320,https://i.scdn.co/image/ab676161000051747f6d6cac38d494e87692af99,320,160,https://i.scdn.co/image/ab6761610000f1787f6d6cac38d494e87692af99,160,userProfileDataMediumArtists
[],https://open.spotify.com/artist/2L9DVKDXY3W8uRl5TwLbMC,103055,2L9DVKDXY3W8uRl5TwLbMC,Colby Acuff,55,artist,spotify:artist:2L9DVKDXY3W8uRl5TwLbMC,modern country pop,medium_term,Mitchell Tenpenny,640,https://i.scdn.co/image/ab6761610000e5ebe896830025a92060f608857e,640,320,https://i.scdn.co/image/ab67616100005174e896830025a92060f608857e,320,160,https://i.scdn.co/image/ab6761610000f178e896830025a92060f608857e,160,userProfileDataMediumArtists
[],https://open.spotify.com/artist/1E2AEtxaFaJtH0lO7kgNKw,479647,1E2AEtxaFaJtH0lO7kgNKw,Russell Dickerson,61,artist,spotify:artist:1E2AEtxaFaJtH0lO7kgNKw,"contemporary country, country, country road, modern country rock",medium_term,Mitchell Tenpenny,640,https://i.scdn.co/image/ab6761610000e5eb7877d01b750c49e68890c3b6,640,320,https://i.scdn.co/image/ab676161000051747877d01b750c49e68890c3b6,320,160,https://i.scdn.co/image/ab6761610000f1787877d01b750c49e68890c3b6,160,userProfileDataMediumArtists
[],https://open.spotify.com/artist/147nKr9upHZSSxqCzh9j7c,253381,147nKr9upHZSSxqCzh9j7c,Jimmie Allen,54,artist,spotify:artist:147nKr9upHZSSxqCzh9j7c,"black americana, contemporary country, country road, modern country rock",medium_term,Mitchell Tenpenny,640,https://i.scdn.co/image/ab6761610000e5eb9af6a3023d18062c65e6b98b,640,320,https://i.scdn.co/image/ab676161000051749af6a3023d18062c65e6b98b,320,160,https://i.scdn.co/image/ab6761610000f1789af6a3023d18062c65e6b98b,160,userProfileDataMediumArtists
[],https://open.spotify.com/artist/78eqps3BavCqe2q7GCU1VK,155180,78eqps3BavCqe2q7GCU1VK,Tyler Rich,45,artist,spotify:artist:78eqps3BavCqe2q7GCU1VK,"contemporary country, country pop, country road, modern country rock",medium_term,Mitchell Tenpenny,640,https://i.scdn.co/image/ab6761610000e5eb2d35f367a6abde15158b0834,640,320,https://i.scdn.co/image/ab676161000051742d35f367a6abde15158b0834,320,160,https://i.scdn.co/image/ab6761610000f1782d35f367a6abde15158b0834,160,userProfileDataMediumArtists
[],https://open.spotify.com/artist/68abRTdO4meYReMWHvBYb0,996268,68abRTdO4meYReMWHvBYb0,Chris Lane,56,artist,spotify:artist:68abRTdO4meYReMWHvBYb0,"contemporary country, country, country road, modern country rock",medium_term,Mitchell Tenpenny,640,https://i.scdn.co/image/ab6761610000e5eb9c40f6acc924c5d09b2cc575,640,320,https://i.scdn.co/image/ab676161000051749c40f6acc924c5d09b2cc575,320,160,https://i.scdn.co/image/ab6761610000f1789c40f6acc924c5d09b2cc575,160,userProfileDataMediumArtists
